id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19290474,"Light, central and quiet apt.",54518167,Helle,,St. Hanshaugen,59.93411714,10.73133994,Entire home/apt,1201,5,8,31/08/2018,0.53,1,364
19290685,Lykkebo 2,35137017,Roar,,Grünerløkka,59.91557816,10.75984382,Entire home/apt,1049,2,14,29/08/2017,0.84,2,0
19291251,Bright studio apartment next to Botanical gardens,54033395,Christoffer,,Grünerløkka,59.92055282,10.77389017,Entire home/apt,448,1,10,01/07/2018,0.58,1,133
19291680,Modern apartment in central Oslo,127197489,Nicole,,St. Hanshaugen,59.93484236,10.73075744,Entire home/apt,694,2,0,,,1,0
19291765,Stylish apartment in hip Grünerløkka,39032550,Marit,,Grünerløkka,59.92441927,10.76551533,Entire home/apt,1303,2,2,23/07/2017,0.12,1,0
19293320,Room in a cosy loft appartment in St.Hanshaugen,26481870,Nassrah,,St. Hanshaugen,59.92255076,10.74196102,Private room,237,4,1,29/06/2017,0.06,1,0
19298973,House in Oslo.,20521996,Tonje Fossum,,St. Hanshaugen,59.94116653,10.74609149,Entire home/apt,1497,2,2,05/08/2018,0.13,1,154
19299761,Beautiful apartment in the heart of Grunerløkka,29029944,Marte,,Grünerløkka,59.92300401,10.76163321,Entire home/apt,668,2,9,10/09/2017,0.53,1,0
19300971,private room in big apartment close to city centre,135171056,Julia,,Frogner,59.91661859,10.70997084,Private room,203,7,1,21/08/2017,0.07,1,0
19302110,Super apartment with the best location.,3739591,Johannes,,Frogner,59.91333602,10.71378091,Entire home/apt,1015,3,2,05/08/2017,0.12,5,0
19303036,BIG apt (for 6 ppl) in Oslo's Trendy Arts District,1807903,Angie,,Grünerløkka,59.92777101,10.76745347,Entire home/apt,702,2,14,26/11/2017,0.9,1,0
19309929,Newly renovated apartment in quiet area,135224059,Samira,,Ullern,59.91924111,10.66582821,Private room,558,1,49,28/10/2018,2.99,3,170
19315963,Modern apartment only 10 min from city centre,33024717,Nikita,,Grünerløkka,59.92823058,10.78077419,Entire home/apt,990,2,0,,,1,0
19320225,Cozy flat in the very hart of Oslo,29178419,Svanhild Og Kai,,St. Hanshaugen,59.92310986,10.74841112,Entire home/apt,474,2,2,12/08/2017,0.13,1,0
19320938,"Cosy flat in the middle of Oslo, with 2 balconies",60847946,Marianne,,Sagene,59.93851647,10.75226168,Entire home/apt,507,4,1,04/08/2017,0.06,1,0
19321915,Central/Grünerløkka: Charming&high-ceiling bedroom,126477826,Sara,,Grünerløkka,59.92764276,10.76283517,Private room,330,2,47,29/10/2018,2.78,1,363
19325758,Apartment in the central part of Oslo,101550331,Маша,,St. Hanshaugen,59.91771109,10.74929673,Private room,398,1,11,14/08/2018,0.64,1,0
19327355,Central top floor apartment with elevator.,135378235,Baldur,,Frogner,59.92548208,10.72638955,Entire home/apt,516,7,0,,,1,0
19327938,Central Apartment in Grünerløkka with two bedrooms,79990039,Nichlas,,Grünerløkka,59.91997128,10.76219317,Entire home/apt,761,2,1,15/07/2017,0.06,1,0
19329343,Classic loft with sunny private rooftop terrace,30359128,Linn,,Frogner,59.92692216,10.71519596,Entire home/apt,1700,3,12,21/10/2017,0.75,1,0
19331555,Super central new apartment 2017 up to 4 persons,135414966,Jun,,Grünerløkka,59.9296987,10.79009177,Entire home/apt,998,1,45,13/11/2018,6.72,1,29
19337294,Cosy apartment in quiet area close to Oslo,97750024,Lisa,,Vestre Aker,59.95399238,10.63563419,Entire home/apt,499,2,1,08/10/2017,0.07,1,0
19338810,Simple and cozy 1st floor apartment.,135482619,Eirik,,Grünerløkka,59.93372938,10.77919523,Entire home/apt,651,1,0,,,1,0
19339109,SÆRPREG PÅ TORSHOV - Unik leilighet,40406949,Christopher,,Sagene,59.9342194,10.76915045,Entire home/apt,702,3,0,,,1,0
19339224,Nice rom with great location to city and forest,135358257,Ronny,,Østensjø,59.88894073,10.84753108,Private room,372,2,1,22/10/2017,0.08,1,0
19339386,Super flat in central Oslo!,135487470,Helge,,Sagene,59.93657584,10.75551745,Entire home/apt,795,14,0,,,1,0
19340841,Charming townhouse in central Oslo,39220656,Thomas,,Gamle Oslo,59.9133436,10.76616528,Entire home/apt,1049,3,9,26/08/2018,0.53,1,125
19343407,Centrally Located Classical Appartment in Oslo,40392740,Erik,,Frogner,59.91317628,10.71969463,Entire home/apt,93,2,0,,,1,0
19345447,"Sørenga. Close to the city, beach and restaurants",134739542,Alfhild,,Gamle Oslo,59.90235377,10.75439599,Entire home/apt,973,4,0,,,2,0
19346100,Beautiful apartment located in a green area,135511744,Christina,,Sagene,59.93674733,10.77681055,Entire home/apt,533,3,7,18/07/2018,0.44,1,0
19351118,2-roms Nydalen,97579854,Brede,,Nordre Aker,59.94961622,10.77614901,Entire home/apt,626,3,0,,,1,0
19353007,Central apartment with balcony,62134715,Thale,,Frogner,59.92624508,10.72687263,Entire home/apt,846,1,46,11/11/2018,2.77,1,158
19353519,Nice apartment in the heart of Oslo,53140955,Tore,,Sentrum,59.91024345,10.74605085,Entire home/apt,1303,4,10,14/09/2017,0.61,1,0
19353940,Unik designerleilighet i en ærverdig bygård,135627911,Annette Julie,,Frogner,59.92798167,10.71627906,Entire home/apt,1497,4,0,,,1,0
19354240,Quiet and central in Oslo,106102448,Sara Kasia,,Frogner,59.92678959,10.72434088,Private room,550,1,2,23/10/2017,0.14,2,0
19354288,"Eget hus m. hage, veranda og fantastisk utsikt",76119835,Thora,,Nordstrand,59.90178607,10.79759641,Entire home/apt,1446,5,3,05/08/2017,0.18,1,0
19355766,Cosy newly refurbished flat in the heart of Oslo,36111481,Isabel,,St. Hanshaugen,59.91891944,10.73985564,Entire home/apt,558,6,19,05/08/2018,1.12,1,162
19355768,Studio apartment- Centrally located at Lille Tøyen,39126921,Hilde,,Grünerløkka,59.91745127,10.78252802,Entire home/apt,651,2,91,25/09/2018,5.42,1,73
19356319,Comfortable and modern room in flat,51149427,Gard,,Gamle Oslo,59.90350322,10.78639979,Private room,330,2,4,31/05/2018,0.65,1,0
19356497,Summer-apartment in Oslo,74644918,Geir,,St. Hanshaugen,59.93190076,10.73991084,Entire home/apt,846,2,1,29/06/2017,0.06,1,0
19356559,"Beautiful apartment by the nature, close to cityS",58341491,Marianne,,Nordre Aker,59.95433842,10.71954422,Entire home/apt,651,3,4,08/09/2018,0.74,1,0
19358070,Charming and cozy apartment in the center of Oslo,135666200,Oda,,Grünerløkka,59.92765412,10.75905885,Entire home/apt,998,3,3,11/09/2017,0.18,1,0
19358267,Nice and fully equipped apartment in central Oslo,128185795,Dag,,Grünerløkka,59.92219207,10.7736152,Entire home/apt,4999,1,9,01/01/2018,0.55,1,169
19359912,Stay in the heart of Oslo close to everything!,5028654,Linn,,Frogner,59.91788679,10.71243914,Entire home/apt,524,2,9,08/10/2017,0.54,1,0
19360555,2-person bedroom,58212966,Sigrid Marie,,Østensjø,59.8860716,10.85287183,Private room,338,1,11,20/02/2018,0.67,1,16
19360731,"Charming and near Frognerparken, Bygdøy",135691629,Kristin,,Ullern,59.9281856,10.68088229,Entire home/apt,1497,10,0,,,1,0
19361450,Modern 2 bedroom appartment in quiet area,84710124,Arve,,Nordre Aker,59.96380266,10.79128734,Entire home/apt,702,2,3,22/10/2017,0.21,1,0
19361685,Spacious and cozy appartment in Oslo,20594597,Guro,,St. Hanshaugen,59.93139286,10.73319507,Entire home/apt,516,2,16,18/11/2018,0.93,1,0
19373471,Charming wooden house located near Holmenkollen,135803308,Anniken,,Vestre Aker,59.98115573,10.65369268,Entire home/apt,930,6,5,01/10/2018,0.31,1,0
19375878,Cosy and chic apartment  in cool Grunerløkka!,59345951,Anniken,,Grünerløkka,59.92496365,10.76270254,Entire home/apt,998,2,19,12/08/2018,1.16,1,233
19376827,Lux mysig rum och lägenhet,63962313,Nadja,,Frogner,59.92139614,10.73150939,Private room,753,1,9,01/07/2018,0.59,2,365
19379458,Modern and new apartment at Kampen!,28172586,Joakim,,Gamle Oslo,59.91412533,10.78136118,Entire home/apt,389,2,25,06/12/2017,1.48,1,0
19380618,Charming and central on Grünerløkka,68500569,Per-Kristian,,Grünerløkka,59.92672698,10.75823948,Entire home/apt,533,2,7,29/10/2017,0.41,1,0
19382110,Cosy one bedrom at grunerløkka,107443690,Lisa,,Grünerløkka,59.92826446,10.76254465,Entire home/apt,702,3,8,30/10/2018,1.48,1,0
19382354,"ELEGANT, MODERN & URBAN 2 bedroom apartment",16914271,Olav,,Sagene,59.93512886,10.76478439,Entire home/apt,1903,2,5,11/11/2018,0.3,1,24
19382646,Cozy home in quiet area,29090958,Fanny,,Østensjø,59.87144578,10.84081612,Entire home/apt,617,2,6,16/08/2017,0.35,1,0
19383342,Top floor apt - near center and all the facilities,135869836,Aina,,St. Hanshaugen,59.92823796,10.73277534,Entire home/apt,702,4,11,25/08/2018,0.69,1,265
19383728,Modern apartment at Adamstuen/Bislett,105021147,Jonas Fredrik,,St. Hanshaugen,59.93084979,10.73470242,Entire home/apt,516,2,0,,,1,0
19383881,Apartment- close to everything,135875044,Tore,,St. Hanshaugen,59.91730087,10.74781163,Entire home/apt,1074,4,17,02/10/2018,1.02,1,206
19384528,The prince og Bjølsen,65940352,Jon,,Sagene,59.9431489,10.75738182,Entire home/apt,423,2,0,,,1,0
19384771,"Central, modern and cozy studio",135882077,Hyeran,,St. Hanshaugen,59.91579028,10.75442337,Entire home/apt,651,2,117,14/11/2018,7.12,1,67
19384927,Amazing apartment on 10th floor in Central Oslo!,77341392,Catharina,,Gamle Oslo,59.91651885,10.76480094,Entire home/apt,753,2,6,17/09/2017,0.35,1,87
19385029,Spacious modern apartment in charming area of Oslo,51346250,Eirik,,Grünerløkka,59.92387427,10.76712362,Entire home/apt,1294,5,1,15/06/2018,0.19,1,0
19385277,Charming apartment in a quiet neighborhood,86634360,Katrine,,Sagene,59.93855399,10.75686794,Entire home/apt,431,5,15,19/08/2018,0.88,1,0
19393594,A charming appartment at Sagene❤️,3477569,Tanya,,Sagene,59.9362058,10.75371289,Entire home/apt,702,1,0,,,1,0
19395286,Designer flat Vålerenga,36561463,Kristian,,Gamle Oslo,59.90859363,10.78341796,Entire home/apt,753,1,16,24/09/2017,1,1,0
19395842,Beautiful central apartment,22609628,Tone,,Gamle Oslo,59.90758946,10.77226981,Entire home/apt,1201,1,12,28/06/2018,0.75,1,8
19396178,Lys og moderne villa med hage til leie sentralt i,135977615,Stein Are,,Bjerke,59.94818126,10.81270948,Entire home/apt,702,6,2,22/07/2018,0.28,1,31
19396784,Modern appartment in the heart of Oslo,12170769,Stine,,Grünerløkka,59.92567304,10.77778665,Entire home/apt,288,3,3,06/08/2018,0.63,1,2
19398454,Stor og flott leilighet sentralt på Grünerløkka!,10289770,Ingrid,,Grünerløkka,59.92057637,10.76149404,Entire home/apt,617,7,0,,,1,0
19399436,Josefinesgt.,117651569,Erik,,Frogner,59.92262934,10.72139643,Entire home/apt,550,2,43,18/11/2018,2.77,1,4
19401355,Cozy apartment in beautiful area,136009911,Martyna,,Frogner,59.91295898,10.71687079,Entire home/apt,804,1,0,,,1,0
19402143,Elegant and spacious flat in the heart of Oslo,26965289,Maria,,St. Hanshaugen,59.92785176,10.73176821,Entire home/apt,1996,2,11,18/11/2018,0.7,1,3
19402334,Bedroom in Bislet apartment,28463770,Frans Joakim,,St. Hanshaugen,59.9213902,10.73822703,Private room,372,2,0,,,1,0
19403231,"Oslo, in the nature 22 min with tube from downtown",101582404,Aron,,Marka,59.96499774,10.89127203,Private room,482,2,2,30/11/2017,0.13,1,0
19404085,"Lys familieleilighet, to plan m. hage og platting",136028101,Anniken,,Nordre Aker,59.94727152,10.78242141,Entire home/apt,897,2,3,29/07/2018,0.67,1,0
19407643,Familyhome in lush garden close to city and sea,19385433,Merete,,Nordstrand,59.85470058,10.8091589,Entire home/apt,990,5,1,02/08/2017,0.06,1,0
19407983,Beautiful apartment in Oslo.,6703098,Elisabeth,,Grünerløkka,59.9297604,10.76717913,Entire home/apt,804,2,8,06/07/2018,0.49,1,10
19409080,3 bedroom lux condo with a sunny balcony,10572344,Håkon,,St. Hanshaugen,59.92558006,10.73552503,Entire home/apt,1497,7,2,12/06/2018,0.13,2,180
19409811,New modern room in a 2017  panorama flat,82107389,Kim&Zena,,Grünerløkka,59.92180514,10.79204876,Private room,651,1,19,03/11/2018,1.13,2,8
19410220,Walking Distance to Oslo's Best Areas,102236880,Erling,,St. Hanshaugen,59.92958828,10.74760501,Entire home/apt,897,3,2,21/05/2018,0.3,1,0
19411665,"Bright room with lounge - trendy Grünerløkka, Oslo",77436032,Jan,,Grünerløkka,59.92593506,10.76059139,Private room,398,2,1,01/07/2017,0.06,1,0
19412403,Leilighet på Sørenga,113424955,Charlotte,,Gamle Oslo,59.90224571,10.75357644,Entire home/apt,947,1,0,,,1,0
19416592,Sun-filled studio apartment in the heart of Oslo,101869985,Emma,,St. Hanshaugen,59.92166348,10.73715748,Entire home/apt,601,2,10,30/09/2017,0.59,1,0
19419160,Majorstuen cosy apartment (entire),23376688,Maria,,Frogner,59.9297911,10.71235074,Entire home/apt,499,7,0,,,1,0
19419270,"New, upscale and well-equipped seaside at Sørenga",10482432,Fredrik,,Gamle Oslo,59.90311887,10.75485669,Entire home/apt,753,3,8,09/08/2018,0.51,1,0
19421641,Townhouse - 15min. by subway to Oslo city centre,43300916,Morten,,Ullern,59.92960429,10.63083681,Entire home/apt,1201,2,4,09/07/2018,0.25,1,186
19423058,Large 80m2 apartment in extremely central location,136178351,Martin,,Frogner,59.91313703,10.72003242,Entire home/apt,1996,2,13,05/08/2018,0.83,1,35
19423143,Central lightfilled loft apt. w/ view over Oslo,3352945,Marianne,,St. Hanshaugen,59.9313422,10.73796001,Entire home/apt,2504,3,0,,,2,16
19429216,Cosy apartment located in old town Oslo,136211601,Celin,,Gamle Oslo,59.90397851,10.78859223,Entire home/apt,947,14,0,,,1,0
19430187,Charming apartment at Fagerborg,136219531,Anna,,St. Hanshaugen,59.93247165,10.72456728,Entire home/apt,956,1,15,31/07/2017,0.88,1,0
19431088,"Oslo - seaside, central city",59559255,Anne Kari,,Gamle Oslo,59.90314638,10.7567958,Entire home/apt,905,3,30,11/10/2018,1.79,1,73
19431484,Quiet and green oasis in the middle of Oslo,136231048,Maren,,Frogner,59.92232614,10.73159302,Entire home/apt,998,3,10,20/08/2018,0.72,1,83
19432227,Flat in Majorstuen,83098148,Kamil,,Frogner,59.92298392,10.72329796,Entire home/apt,448,3,13,16/11/2017,0.77,1,0
19434191,Great apartment near city centre!,131341670,Ales,,St. Hanshaugen,59.91850385,10.74126961,Entire home/apt,897,10,5,03/10/2018,0.3,1,147
19435206,Cozy studio Apartment,136254563,Hanna,,Sagene,59.9313727,10.75928109,Entire home/apt,482,2,9,07/01/2018,0.54,1,0
19436347,Welcome to a central penthouse apartment in Oslo!,128229311,Markus,,Sentrum,59.91146688,10.74804088,Private room,499,2,13,09/09/2017,0.76,2,0
19442880,Light-filled cozy apartment in the heart of Oslo,30758666,Katharina,,Frogner,59.92325919,10.72928489,Entire home/apt,1201,7,0,,,2,0
19442945,Aparment in City Centre the perfect location,88962373,Bjørn,,Gamle Oslo,59.90504442,10.76675241,Entire home/apt,964,3,18,03/01/2018,1.09,1,0
19443688,Sentralt på Frogner ved Vigelandsparken,136335213,Christopher,,Frogner,59.92183951,10.70385037,Entire home/apt,601,2,3,12/07/2017,0.18,1,0
19445935,Central and spacious 117m2 3BR apartment in oslo,112130935,Ola,,Frogner,59.92430828,10.73119069,Entire home/apt,1751,9,0,,,2,0
19447670,Cozy apartment right next to the forest,27303686,Jonas Eide,,Bjerke,59.9456597,10.82705961,Private room,288,1,0,,,1,0
19449102,Sunny home with balcony in a nice area of Oslo.,10029224,Tuva,,Gamle Oslo,59.9080923,10.79112537,Entire home/apt,634,3,4,30/07/2018,0.25,1,0
19449128,Tjuvholmen - perfect spot with parking included,93444398,Nathalie,,Frogner,59.90440897,10.72163352,Entire home/apt,1802,1,43,18/11/2018,2.63,1,315
19449237,"Apartment with big garden, close to  City",54861030,Juni Osnes,,Nordre Aker,59.95833021,10.73383044,Entire home/apt,499,1,14,14/10/2018,2.88,1,0
19449242,Beautiful Spacious Apartment!,136375882,Shire Marius & Sara,,Grünerløkka,59.92535966,10.76654452,Entire home/apt,1497,3,0,,,1,0
19449364,Relaxing apartment close to the city center,45906909,Jon,,Sagene,59.94459765,10.76645694,Entire home/apt,499,2,5,20/08/2017,0.31,2,0
19451899,"Bright and cozy apartment, Grünerløkka!",118372114,Silje Foss,,Grünerløkka,59.91968698,10.75940059,Entire home/apt,643,2,5,03/06/2018,0.3,1,3
19452584,Tøyen/Grunerløkka Bydel,135157041,Violetta,,Grünerløkka,59.91976924,10.77433855,Entire home/apt,702,1,9,08/09/2017,0.57,1,0
19453920,Unique spot in prime location!,27554,Tale,,Grünerløkka,59.9237506,10.75780251,Entire home/apt,947,3,13,02/09/2018,0.77,1,91
19454284,Modern studio apartment close to the city center,13070244,Oda,,Gamle Oslo,59.90358354,10.77683766,Entire home/apt,414,2,5,04/06/2018,0.31,1,7
19455025,"Elegant, large and modern flat",86881630,Duy,,Gamle Oslo,59.90314336,10.78655071,Entire home/apt,550,2,5,15/08/2017,0.32,1,0
19462741,Modern 3 bedroom apartment with balcony,136523782,Christel,,Grünerløkka,59.92830278,10.78814685,Entire home/apt,998,1,8,12/09/2017,0.48,1,0
19463536,A modern 2 bedroom apartment at Tjuvholmen,20482268,Amer,,Frogner,59.90738358,10.72107833,Entire home/apt,1159,1,4,21/09/2018,0.27,13,363
19465936,"Cheap room in Barcode, Oslo",133063949,Agnes,,Gamle Oslo,59.90811811,10.76015331,Private room,288,4,0,,,2,0
19469940,2(3)-bedroom apartment in Grünerløkka (Oslo),19466557,Astrid,,Grünerløkka,59.92941505,10.76603128,Entire home/apt,1303,4,6,11/08/2018,0.37,1,73
19470251,Sentral loftsleilighet Grünerløkka/St.Haugen,33475898,Chris,,St. Hanshaugen,59.92520348,10.7494216,Private room,533,2,0,,,1,89
19470454,"Central, cosy and warm apartment at Grünerløkka",16982114,Laila-Therese,,Sagene,59.9308042,10.76053558,Entire home/apt,558,3,1,30/09/2017,0.07,1,0
19474979,Trendy flat in wonderful Oslo,11489121,Lars & Annette,,St. Hanshaugen,59.93251511,10.74223237,Entire home/apt,651,2,13,17/09/2018,2.64,2,0
19475429,"2 rooms apartment with great location, Rosenhoff",28096836,Håkon,,Grünerløkka,59.93363745,10.78199915,Entire home/apt,448,3,19,11/11/2018,1.14,1,22
19480991,Spacious and lovely flat for couples & friends,29082767,Bettina Therese,,Grünerløkka,59.9279451,10.76531925,Entire home/apt,702,2,9,15/10/2018,0.72,1,80
19481974,couchsurfing night,2209511,A,,Frogner,59.91265446,10.7205996,Shared room,347,1,7,31/10/2018,0.44,3,364
19482322,Little nice room in supercentral place!,51575660,Horst,,Gamle Oslo,59.91112691,10.77185497,Private room,279,200,29,16/06/2018,1.73,1,205
19483042,Penthouse apartment with fantastic rooftop terrace,54717033,Anne,,Frogner,59.91969139,10.71856716,Entire home/apt,1852,3,0,,,1,0
19486303,Modern apartment close to city center,27269786,Kim,,Gamle Oslo,59.91124239,10.77433621,Entire home/apt,499,5,3,07/05/2018,0.2,1,0
19486688,Top floor apartment with amazing view!,38570401,Hanne,,Sagene,59.94400056,10.77574906,Entire home/apt,998,5,0,,,2,0
19488381,Modern apartment with garden in cozy green area,29671567,Kristina,,Nordre Aker,59.95214015,10.79806109,Entire home/apt,947,3,0,,,1,0
19488732,Apartment on 14th floor Barcode,52529819,Annette,,Gamle Oslo,59.90753657,10.76218017,Entire home/apt,1497,5,9,26/10/2018,0.54,2,0
19488866,"Nice 4-room quiet by the river, 10 min from Oslo S",36379346,Trine,,Nordre Aker,59.96116069,10.77400458,Entire home/apt,1497,3,7,21/09/2018,0.5,2,90
19493362,Nice apartment at Tåsen,78496740,Mettine,,Nordre Aker,59.95436849,10.75323672,Entire home/apt,423,2,2,14/07/2017,0.12,1,0
19493915,Central near park Sthanshaugen,10863909,Malin,,St. Hanshaugen,59.92284387,10.7359491,Entire home/apt,499,1,0,,,1,0
19494800,"Modern, comfortable apartment in downtown Oslo",45418650,Tamara,,St. Hanshaugen,59.91552689,10.75238478,Entire home/apt,448,2,2,12/07/2017,0.12,2,0
19495877,Cosy studio right in the center!,30359975,Zan,,Frogner,59.92162263,10.73164866,Entire home/apt,550,1,40,27/10/2018,2.41,1,102
19497012,Cozy & modern Grünerløkka apartment,1641966,Barbara,,Grünerløkka,59.91901092,10.76152191,Entire home/apt,998,6,5,04/08/2018,0.32,1,116
19497673,Luxury apartment in Oslo,136889949,Martin,,Østensjø,59.90091714,10.80768846,Entire home/apt,998,2,6,02/08/2017,0.36,1,0
19498564,Cosy and light apartment at Grünerløkka,48177780,Liv Signe,,Grünerløkka,59.92348082,10.76697823,Entire home/apt,550,7,6,07/10/2018,0.35,1,0
19499405,Nice house Oslo - quiet and green - central,45871177,Pål,,Vestre Aker,59.9501754,10.68050334,Entire home/apt,1201,3,10,11/09/2017,0.6,1,0
