id,host_id,host_name,room_type,price,minimum_nights
4072,43074110,Thomas,Private room,550,5
4073,43074110,Thomas,Entire home/apt,964,10
4074,43164937,Haakon,Entire home/apt,550,4
4075,43189096,Helene,Entire home/apt,575,1
4076,43209720,Christine,Entire home/apt,804,4
4077,43235600,Mona,Private room,330,1
4078,43235600,Mona,Entire home/apt,1996,2
4079,43235600,Mona,Shared room,998,1
4080,43284373,Elisabeth,Entire home/apt,499,1
4081,43284794,Andrï¿,Entire home/apt,448,4
4082,43300916,Morten,Entire home/apt,1201,2
4083,43326208,Josefine,Entire home/apt,491,1
4084,43335140,Anne Karin,Entire home/apt,947,1
4085,43338301,Matias,Entire home/apt,423,1
4086,43339957,Petter,Entire home/apt,1497,3
4087,43404977,Astrid,Private room,296,1
4088,43474778,Lars Henrik,Entire home/apt,550,1
4089,43488922,Emilie Lynn,Entire home/apt,998,2
4090,43500604,Zerimariam,Entire home/apt,1006,1
4091,43522381,Ida Husby,Entire home/apt,998,2
4092,43532119,Shami,Entire home/apt,1269,1
4093,43535087,Line,Entire home/apt,846,14
4094,43551661,Live,Entire home/apt,601,4
4095,43554620,Charlotte Joy,Entire home/apt,398,5
4096,43565511,Beto,Entire home/apt,601,2
4097,43567976,Katrina,Entire home/apt,550,1
4098,43569962,Antoine&Siri,Private room,398,2
4099,43582109,David,Entire home/apt,651,2
4100,43587043,Lars,Entire home/apt,2199,2
4101,43701204,Per-ï¿½ï¿½,Entire home/apt,381,2
4102,43701606,Charles,Private room,338,1
4103,43702033,Lars Ivar,Entire home/apt,499,2
4104,43704187,Tobias,Entire home/apt,702,30
4105,43708955,Inga ï¿½ï¿,Entire home/apt,778,3
4106,43786452,Therese Gulli,Private room,355,2
4107,43799387,Ranveig,Entire home/apt,804,3
4108,43800304,Brigitte,Entire home/apt,575,2
4109,43833036,Sofie,Entire home/apt,1404,5
4110,43833480,Bï¿½ï,Entire home/apt,1201,2
4111,43835027,Steinar,Entire home/apt,482,41
4112,43860754,Dag & Chris,Entire home/apt,1201,2
4113,43879388,Elisabeth Angela,Entire home/apt,550,2
4114,43888841,Britt,Entire home/apt,507,2
4115,43907751,Helge Balke,Entire home/apt,567,2
4116,43907751,Helge Balke,Private room,651,1
4117,43925372,Maiken,Entire home/apt,651,1
4118,43964670,Espen,Private room,398,1
4119,44019748,Julie,Private room,254,7
4120,44021256,Olene,Entire home/apt,609,2
4121,44021256,Olene,Entire home/apt,837,3
4122,44021256,Olene,Private room,398,3
4123,44021256,Olene,Private room,482,3
4124,44052024,Nico,Entire home/apt,753,2
4125,44059419,Jon,Entire home/apt,634,3
4126,44065939,Tina,Private room,448,1
4127,44067030,Lars Henrik,Entire home/apt,804,1
4128,44067030,Lars Henrik,Entire home/apt,617,3
4129,44095011,Gunn,Entire home/apt,753,3
4130,44098669,Lena,Entire home/apt,846,2
4131,44108771,Stian,Entire home/apt,753,3
4132,44177601,Sara,Entire home/apt,651,2
4133,44181933,Lene,Entire home/apt,702,3
4134,44182910,Siv Merethe,Entire home/apt,727,1
4135,44192737,Marius,Entire home/apt,897,3
4136,44208188,Gunnar,Private room,1497,2
4137,44208188,Gunnar,Entire home/apt,1903,2
4138,44246909,Marthe,Entire home/apt,846,2
4139,44251505,Kaja,Entire home/apt,804,1
4140,44271885,Maria,Entire home/apt,1996,10
4141,44277427,Frid,Private room,558,1
4142,44277427,Frid,Entire home/apt,1303,2
4143,44315362,Hanne Maria,Entire home/apt,423,3
4144,44317163,Ine,Entire home/apt,499,1
4145,44365340,Kristina,Private room,321,2
4146,44366184,Tomas,Entire home/apt,499,2
4147,44371771,Jeanette,Entire home/apt,1353,3
4148,44382509,Stine,Shared room,279,1
4149,44452915,Audhild,Entire home/apt,550,3
4150,44452915,Audhild,Entire home/apt,787,3
4151,44460397,Cristo S.,Entire home/apt,296,3
4152,44492864,Ann Kristin,Entire home/apt,440,3
4153,44500660,Vibeke,Entire home/apt,888,1
4154,44510267,Marianne,Entire home/apt,804,14
4155,44556461,Thea Louise Heier,Entire home/apt,998,1
4156,44634918,Marie Therese,Entire home/apt,1303,2
4157,44638966,Maria,Entire home/apt,491,3
4158,44639180,Victoria,Entire home/apt,499,30
4159,44644948,Thomas,Entire home/apt,516,2
4160,44647646,Alexander,Entire home/apt,761,2
4161,44656444,Christine,Entire home/apt,651,1
4162,44667930,Lisa,Entire home/apt,1201,1
4163,44681298,Anne,Entire home/apt,347,2
4164,44682123,Karin,Private room,558,2
4165,44692549,Synne,Entire home/apt,381,1
4166,44738168,Emma,Entire home/apt,491,1
4167,44756139,Tor Gunnar,Entire home/apt,1150,2
4168,44756328,Kristian,Entire home/apt,1683,4
4169,44767013,Jakob,Entire home/apt,12002,1
4170,44829924,Cathrine,Entire home/apt,947,1
4171,44833222,Anne-Britt,Private room,398,3
4172,44867557,Christine,Entire home/apt,753,1
4173,44896165,Larisa,Entire home/apt,398,7
4174,44911102,Elise,Entire home/apt,601,1
4175,44927541,Paul,Private room,448,1
4176,44927541,Paul,Entire home/apt,1489,1
4177,44948519,Andrea,Entire home/apt,592,1
4178,44955497,Trond,Private room,1945,1
4179,44977132,Diba,Entire home/apt,694,2
4180,44982641,Christoffer,Entire home/apt,702,3
4181,45007490,Yrsa,Entire home/apt,702,2
4182,45080607,Tone,Private room,406,1
4183,45139463,Magnus,Private room,389,2
4184,45139463,Magnus,Entire home/apt,2199,2
4185,45157850,Hans Henrik,Entire home/apt,1303,2
4186,45163812,Maria Saric,Entire home/apt,499,2
4187,45202412,Jï¿½ï,Entire home/apt,787,3
4188,45211185,Astrid,Entire home/apt,998,4
4189,45218846,Helene,Entire home/apt,1201,2
4190,45220298,Anniken,Entire home/apt,1489,2
4191,45223227,Lena,Entire home/apt,804,2
4192,45225500,Bjï¿½ï¿½,Entire home/apt,524,5
4193,45227936,Sissel,Entire home/apt,1802,1
4194,45227936,Sissel,Private room,601,1
4195,45267217,Nela,Entire home/apt,601,2
4196,45286574,Peter,Entire home/apt,998,1
4197,45286611,Sondre,Entire home/apt,990,6
4198,45302458,Lisa,Entire home/apt,533,10
4199,45344739,Joanna,Entire home/apt,804,4
4200,45346080,Anne,Entire home/apt,846,3
4201,45348353,Heidi,Entire home/apt,558,1
4202,45385139,Einar,Entire home/apt,753,2
4203,45387009,Jensine Gustafsson,Entire home/apt,677,1
4204,45390920,Mr And Mrs,Entire home/apt,905,6
4205,45391696,Empire,Entire home/apt,507,1
4206,45405023,Hans Olav,Entire home/apt,651,28
4207,45418650,Tamara,Entire home/apt,584,2
4208,45418650,Tamara,Entire home/apt,448,2
4209,45423222,Lars,Entire home/apt,651,2
4210,45443540,Cornelia,Entire home/apt,601,2
4211,45463935,Karin,Entire home/apt,2901,3
4212,45496753,Ingunn,Entire home/apt,905,4
4213,45515505,Johanne,Entire home/apt,592,5
4214,45526858,Michelle,Entire home/apt,448,1
4215,45576434,Petter,Private room,651,1
4216,45578755,Pernille,Entire home/apt,499,2
4217,45584854,Erlend Hï¿½ï,Entire home/apt,804,2
4218,45584854,Erlend Hï¿½ï,Private room,398,1
4219,45586830,Chandni,Private room,753,1
4220,45612106,Simen,Entire home/apt,575,1
4221,45616902,Knut,Entire home/apt,550,2
4222,45756923,Maren,Entire home/apt,990,2
4223,45798816,Miroslav,Entire home/apt,753,2
4224,45799712,Gina Marie,Entire home/apt,558,6
4225,45831600,Marcus,Entire home/apt,787,1
4226,45871177,Pï¿½,Entire home/apt,1201,3
4227,45889694,Kari Brenna,Entire home/apt,804,2
4228,45890867,Josefine,Entire home/apt,651,1
4229,45906909,Jon,Private room,499,2
4230,45906909,Jon,Entire home/apt,499,2
4231,45914587,Heidi,Entire home/apt,601,2
4232,46049279,Tonje,Entire home/apt,702,14
4233,46085565,Marthe,Entire home/apt,499,1
4234,46145958,Frances,Shared room,186,1
4235,46200022,Hanna,Private room,499,4
4236,46206179,Caroline,Entire home/apt,651,2
4237,46206179,Caroline,Entire home/apt,1497,2
4238,46212062,Daniel,Entire home/apt,507,5
4239,46239972,Heidi,Entire home/apt,651,4
4240,46264458,Oskar,Entire home/apt,897,2
4241,46285435,Thomas,Private room,237,1
4242,46287894,Jï¿½ï¿½,Private room,398,1
4243,46311022,Henrike,Entire home/apt,643,1
4244,46375634,Ida,Entire home/apt,634,100
4245,46395080,Miriam,Entire home/apt,829,2
4246,46402809,Tuva,Entire home/apt,643,2
4247,46429234,Trine,Private room,550,1
4248,46429234,Trine,Entire home/apt,846,3
4249,46473785,Lars,Entire home/apt,947,3
4250,46521102,Jan Olav,Private room,541,2
4251,46538197,Tore,Entire home/apt,1404,5
4252,46543829,Luo,Entire home/apt,744,2
4253,46574767,Michelle,Entire home/apt,601,5
4254,46577320,Sigrid Magelssen,Private room,372,2
4255,46579326,Christiane Vegan,Entire home/apt,947,7
4256,46614702,Kari Eline,Entire home/apt,601,3
4257,46618606,Christian,Entire home/apt,804,1
4258,46632036,Camilla,Entire home/apt,465,3
4259,46656644,Camilla,Entire home/apt,651,7
4260,46765338,Erik,Entire home/apt,499,7
4261,46794496,Mimmi,Entire home/apt,694,2
4262,46833536,Hanne,Private room,601,1
4263,46852588,Elisabeth,Entire home/apt,702,2
4264,46864781,Nora,Entire home/apt,1201,5
4265,46864781,Nora,Private room,804,3
4266,46877221,Linda,Entire home/apt,398,3
4267,46919185,Aleksandra,Entire home/apt,820,3
4268,46930524,Alexandru,Private room,347,1
4269,46949920,Anta,Private room,279,1
4270,46960294,Halvard,Entire home/apt,998,5
4271,46962745,Mathilde,Private room,296,1
4272,47002774,Fridtjof,Entire home/apt,1150,5
4273,47012571,Jo,Entire home/apt,3003,2
4274,47014336,Lars,Private room,516,3
4275,47014336,Lars,Private room,491,3
4276,47026671,Sverre,Entire home/apt,829,2
4277,47027688,Joakim Gundhus,Entire home/apt,507,5
4278,47035035,Kristin,Private room,448,2
4279,47035035,Kristin,Entire home/apt,601,6
4280,47040918,Live,Entire home/apt,753,5
4281,47049701,Jan,Private room,398,7
4282,47049701,Jan,Private room,499,2
4283,47049701,Jan,Private room,398,2
4284,47057085,Amanda,Entire home/apt,398,3
4285,47061409,Jenny,Entire home/apt,922,4
4286,47084369,Magnus,Entire home/apt,964,3
4287,47174196,Anne-Marit,Entire home/apt,846,1
4288,47182491,Hans Erik,Private room,288,7
4289,47213468,Astri,Entire home/apt,601,4
4290,47276241,Sachin,Private room,406,1
4291,47295728,Ola,Entire home/apt,1303,2
4292,47302815,Marit,Entire home/apt,457,3
4293,47310179,Nora,Entire home/apt,499,1
4294,47374813,Magnus,Entire home/apt,998,3
4295,47381863,Henrik,Entire home/apt,1599,3
4296,47385106,Simen,Entire home/apt,998,3
4297,47409277,Marie,Entire home/apt,499,1
4298,47450818,Tuva,Entire home/apt,1700,1
4299,47455955,Marte,Entire home/apt,702,2
4300,47461820,Lars,Entire home/apt,998,4
4301,47491620,Eveline,Entire home/apt,651,2
4302,47494612,Jon-Miguel,Entire home/apt,651,1
4303,47536765,Andreas,Entire home/apt,778,1
4304,47552558,Jennifer Elaine,Entire home/apt,922,4
4305,47584507,Shiva,Entire home/apt,897,2
4306,47604682,Sindre,Entire home/apt,567,3
4307,47627879,Emma,Entire home/apt,897,1000
4308,47637969,Fridtjof,Entire home/apt,702,1
4309,47648030,Suren,Entire home/apt,626,4
4310,47656163,Adrian,Entire home/apt,1150,7
4311,47690949,Emilie P.,Private room,550,2
4312,47690949,Emilie P.,Entire home/apt,956,1
4313,47693910,Jan,Entire home/apt,558,1
4314,47711954,Sven,Entire home/apt,550,1
4315,47759962,Elin,Entire home/apt,1294,2
4316,47759962,Elin,Private room,550,1
4317,47759962,Elin,Private room,651,1
4318,47820243,Vassil,Entire home/apt,516,1
4319,47822751,Gunhild,Entire home/apt,897,3
4320,47832355,Hedda,Entire home/apt,398,1
4321,47840423,Hua And Thore,Entire home/apt,2402,2
4322,47840423,Hua And Thore,Entire home/apt,1903,2
4323,47848435,Stian,Entire home/apt,897,2
4324,47870441,Camilla,Entire home/apt,1057,3
4325,47905996,Fatou,Entire home/apt,812,3
4326,47908243,Line,Entire home/apt,804,2
4327,47911563,Paal Christian,Entire home/apt,1201,3
4328,47928319,Iselin,Entire home/apt,804,2
4329,47963118,Randi-Louise,Entire home/apt,702,3
4330,47990472,Ulrika,Entire home/apt,592,1
4331,47996334,Arve,Entire home/apt,431,5
4332,48000836,Arne,Entire home/apt,998,3
4333,48026701,Ingri,Private room,279,2
4334,48047628,Henrik,Entire home/apt,981,2
4335,48077409,Audun,Entire home/apt,440,7
4336,48118183,Caroline,Entire home/apt,389,2
4337,48122368,Henriette,Entire home/apt,1049,2
4338,48158766,Anne-Mette,Private room,651,1
4339,48177780,Liv Signe,Entire home/apt,550,7
4340,48181519,Nina,Entire home/apt,820,1
4341,48181519,Nina,Entire home/apt,736,1
4342,48181519,Nina,Private room,389,1
4343,48199234,Hilde,Entire home/apt,702,3
4344,48201824,Elin,Entire home/apt,550,2
4345,48223291,Hans,Entire home/apt,1311,6
4346,48241659,Michael,Entire home/apt,998,3
4347,48260342,Christina,Private room,448,1
4348,48264845,Jonas,Entire home/apt,1903,1
4349,48276885,Akari,Entire home/apt,787,3
4350,48306149,Kjetil,Entire home/apt,753,3
4351,48327072,Heidi,Private room,288,2
4352,48387107,Jens,Shared room,1497,1
4353,48461774,Pablo,Private room,499,1
4354,48461774,Pablo,Entire home/apt,1066,2
4355,48491937,Siri,Entire home/apt,516,3
4356,48493429,Ida,Entire home/apt,660,7
4357,48565514,Lillian,Entire home/apt,804,1
4358,48568493,Svein,Entire home/apt,499,1
4359,48612798,Yasemin,Private room,338,4
4360,48636268,Hilde,Entire home/apt,601,5
4361,48660747,Hans,Entire home/apt,2250,30
4362,48662183,Magnus,Entire home/apt,1201,2
4363,48749051,Frogner House,Entire home/apt,804,2
4364,48749051,Frogner House,Entire home/apt,939,2
4365,48749051,Frogner House,Entire home/apt,973,2
4366,48749051,Frogner House,Entire home/apt,1040,1
4367,48749051,Frogner House,Entire home/apt,913,1
4368,48749051,Frogner House,Entire home/apt,1049,1
4369,48749051,Frogner House,Entire home/apt,1311,1
4370,48749051,Frogner House,Entire home/apt,1294,2
4371,48749051,Frogner House,Entire home/apt,1294,2
4372,48749051,Frogner House,Entire home/apt,1303,2
4373,48749051,Frogner House,Entire home/apt,1446,2
4374,48785033,Hï¿½ï¿,Entire home/apt,702,2
4375,48795957,Espen,Entire home/apt,880,3
4376,48808014,Henrik,Entire home/apt,1015,2
4377,48875683,Arne Mathias,Entire home/apt,550,3
4378,48916562,Hakan Odin,Entire home/apt,601,2
4379,48920528,T,Entire home/apt,1996,1
4380,48920528,T,Private room,533,1
4381,48932708,Malin,Entire home/apt,1150,2
4382,48937885,Svein Erik,Shared room,296,1
4383,48949211,Elise,Entire home/apt,694,4
4384,48949211,Elise,Private room,347,2
4385,48959908,Michael,Entire home/apt,998,5
4386,48960477,Mikkel,Entire home/apt,964,7
4387,48975868,Tinius,Entire home/apt,804,2
4388,48975868,Tinius,Private room,355,1
4389,48988185,Anne,Entire home/apt,787,3
4390,49005324,Marit & Marc,Entire home/apt,330,2
4391,49029650,Helene,Private room,338,2
4392,49029650,Helene,Private room,347,15
4393,49029650,Helene,Private room,321,15
4394,49029650,Helene,Private room,338,15
4395,49029650,Helene,Private room,338,15
4396,49060669,Kjell,Entire home/apt,617,2
4397,49067900,Jonas,Entire home/apt,685,1
4398,49070603,Renzo,Entire home/apt,804,1
4399,49070603,Renzo,Entire home/apt,1463,1
4400,49070603,Renzo,Private room,448,1
4401,49070603,Renzo,Private room,355,1
4402,49070603,Renzo,Private room,338,1
4403,49071477,Per Olav,Entire home/apt,702,10
4404,49086896,Mariam,Private room,389,4
4405,49086896,Mariam,Entire home/apt,702,14
4406,49097858,Anna,Entire home/apt,846,3
4407,49107559,Simen,Entire home/apt,804,2
4408,49108056,Kjersti,Entire home/apt,744,2
4409,49113872,Thea,Entire home/apt,897,2
4410,49145390,Camilla,Entire home/apt,601,3
4411,49170164,Christian,Entire home/apt,736,3
4412,49182769,Kristoffer,Entire home/apt,406,2
4413,49200045,Jan Benny,Private room,262,2
4414,49228548,Erik,Private room,338,1
4415,49230619,Geir,Entire home/apt,1497,5
4416,49231784,Eirik,Entire home/apt,1277,1
4417,49264120,Giuseppe,Entire home/apt,601,2
4418,49272136,Tine,Entire home/apt,947,5
4419,49281426,Aleksander,Entire home/apt,897,4
4420,49289806,Ingri,Entire home/apt,271,1
4421,49316068,Jonna,Entire home/apt,3003,1
4422,49322375,Barbro,Private room,804,1
4423,49350668,Karina,Entire home/apt,601,4
4424,49353217,Jorunn,Entire home/apt,1100,3
4425,49358985,Hellen,Entire home/apt,651,2
4426,49363286,Anna Christina,Entire home/apt,516,5
4427,49393478,Per,Entire home/apt,372,1
4428,49451868,Kenneth,Entire home/apt,990,3
4429,49462499,Line,Entire home/apt,804,2
4430,49468887,Helene,Entire home/apt,668,5
4431,49470100,Randi,Private room,398,1
4432,49507661,Rigmor,Private room,406,2
4433,49532331,Helene,Entire home/apt,1091,4
4434,49533649,Mante,Entire home/apt,998,2
4435,49594717,Benny,Entire home/apt,702,2
4436,49602003,Anton,Entire home/apt,592,4
4437,49621817,Lise,Shared room,347,1
4438,49626685,Caroline,Private room,499,1
4439,49631554,Fabian,Private room,279,2
4440,49645638,Fredrik,Entire home/apt,524,1
4441,49674284,ýýyvind,Entire home/apt,85,8
4442,49708542,Agnethe&Anders,Private room,499,2
4443,49708542,Agnethe&Anders,Entire home/apt,888,2
4444,49717999,Henrik,Private room,448,1
4445,49721822,Theodor,Entire home/apt,1269,4
4446,49721918,Rosela,Private room,423,1
4447,49726406,Ulrika,Entire home/apt,550,2
4448,49726406,Ulrika,Entire home/apt,601,2
4449,49758843,Carl Peter,Entire home/apt,550,2
4450,49771084,Vigbjï¿½ï,Entire home/apt,1193,1
4451,49771084,Vigbjï¿½ï,Entire home/apt,575,1
4452,49771084,Vigbjï¿½ï,Entire home/apt,1201,4
4453,49800046,Sofie,Entire home/apt,601,1
4454,49808140,Ingvild,Entire home/apt,448,2
4455,49851319,Trude,Entire home/apt,770,2
4456,49853572,Lars,Private room,787,3
4457,49853572,Lars,Entire home/apt,880,1
4458,49871993,Are Izquierdo,Entire home/apt,702,2
4459,49877161,Akhtar,Private room,753,1
4460,49879642,Natasha,Entire home/apt,930,2
4461,49881254,Liv-Heidi,Entire home/apt,592,10
4462,49936441,Hanne,Entire home/apt,651,2
4463,49949068,Torry,Entire home/apt,601,3
4464,49950197,Andrea,Entire home/apt,381,1
4465,50006792,Vegard,Entire home/apt,533,3
4466,50009660,Siri,Entire home/apt,601,2
4467,50052400,Aina,Entire home/apt,1100,2
4468,50095451,Ane,Private room,398,2
4469,50099784,Kjetil,Entire home/apt,550,1
4470,50100116,Eirin,Entire home/apt,550,1
4471,50118483,Katharina,Entire home/apt,330,4
4472,50129274,Nils,Entire home/apt,1100,1
4473,50129884,Torstein,Entire home/apt,601,2
4474,50137170,Andrea,Entire home/apt,601,2
4475,50149478,Andrea & Diego,Private room,651,2
4476,50152786,Jeanette,Private room,321,1
4477,50174493,Ole Kristian,Entire home/apt,1810,3
4478,50196420,Mattias,Entire home/apt,1201,2
4479,50258870,Guro,Entire home/apt,474,2
4480,50268924,Andreas Dï¿½ï¿½ï¿½,Entire home/apt,575,7
4481,50278306,Eva,Entire home/apt,846,2
4482,50280100,Andrï¿,Entire home/apt,753,2
4483,50296488,Harald,Entire home/apt,609,4
4484,50301692,Gry,Entire home/apt,897,4
4485,50309330,Ulf,Entire home/apt,601,3
4486,50315438,Trude,Entire home/apt,3662,2
4487,50315438,Trude,Private room,1497,1
4488,50315438,Trude,Private room,897,1
4489,50315438,Trude,Private room,1996,2
4490,50394812,Aleksander,Private room,448,1
4491,50430830,Kaia,Entire home/apt,601,2
4492,50432207,Ingeborg,Entire home/apt,846,1
4493,50455870,Anette,Entire home/apt,626,1
4494,50503302,Toril,Entire home/apt,1201,4
4495,50519429,Hanna,Entire home/apt,550,2
4496,50519429,Hanna,Entire home/apt,651,2
4497,50540349,Hans Henrik,Entire home/apt,1996,1
4498,50547483,Marianne,Private room,296,1
4499,50578994,Ulrik,Entire home/apt,998,2
4500,50596924,Rolf,Entire home/apt,601,5
4501,50605233,Per Edvard,Entire home/apt,1996,3
4502,50627157,Kjersti,Entire home/apt,1353,6
